,HH_ID,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,YogExp,DinExp,ResType_2,ResType_3,ResType_4,ResType_5,ResType_6,ResStatus_2,ResStatus_3,HHInc_2,HHInc_3,HHInc_4,HHInc_5,HHInc_6,HHInc_7,HHInc_8,HHInc_9,HHInc_10,HHInc_11,HHInc_12,HHInc_13,HHInc_14,M_Rel_2,Cable_1,Cats_1,Dogs_1,FAge,MAge
1781,2100891,2,44,8,24,8,1930,1,1925,66.15,50.31,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,59,64
1782,2100909,2,30,10,0,0,0,0,1926,74.16,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,1989,63
1783,2100925,3,60,8,0,7,1933,1,1931,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,56,58
1784,2100933,2,0,0,46,11,1960,1,0,40.82,55.8599999999999,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29,1989
1785,2100941,4,40,5,40,5,1947,1,1946,2.98,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,42,43
1786,2100974,2,0,0,50,5,1926,1,0,3.6,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,63,1989
1787,2100982,2,0,0,40,6,1948,1,0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,1989
1788,2101063,4,50,4,35,4,1949,1,1957,21.25,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,40,32
1789,2101121,4,0,0,0,4,1959,1,0,103.74,302.280000000001,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,30,1989
1790,2101139,3,40,5,0,8,1956,1,1958,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,33,31
1791,2101154,5,40,4,0,4,1949,1,1948,0.39,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,40,41
1792,2101188,1,0,0,0,8,1904,1,0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,85,1989
1793,2101204,1,0,0,35,5,1917,1,0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72,1989
1794,2101311,2,0,0,40,5,1927,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,62,1989
1795,2101352,3,40,4,40,6,1933,1,1931,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,56,58
1796,2101378,5,0,0,10,6,1915,1,0,19.8,41.72,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,74,1989
1797,2101394,3,50,11,40,11,1945,1,1942,292.199999999999,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,44,47
1798,2101428,6,40,5,0,6,1959,1,1954,332.28,1015.68,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,30,35
1799,2101451,5,40,8,40,5,1951,1,1956,0.0,1.29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,38,33
1800,2101600,2,50,8,45,4,1944,1,1940,1.56,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,45,49
1801,2101733,5,25,10,40,11,1952,1,1959,24.47,84.66,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,37,30
1802,2101758,4,50,11,0,9,1947,1,1947,9.05,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,42,42
1803,2101766,2,0,5,40,5,1928,1,1915,39.66,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,61,74
1804,2101782,3,40,8,42,8,1959,1,1953,182.61,428.460000000001,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,30,36
1805,2101790,4,40,11,40,11,1946,1,1932,205.42,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,43,57
1806,2101832,3,60,7,40,7,1928,1,1927,6.0,14.94,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,61,62
1807,2101840,2,0,8,15,6,1923,1,1920,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,66,69
1808,2101915,2,40,9,0,10,1963,1,1962,20.43,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,26,27
1809,2101949,4,65,9,0,9,1959,1,1959,15.37,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,30,30
1810,2101956,2,0,10,0,9,1913,1,1914,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,76,75
1811,2101980,2,0,7,0,6,1924,1,1920,13.97,55.72,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,65,69
1812,2102020,2,0,8,0,5,1929,1,1918,20.15,31.92,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,60,71
1813,2102046,2,0,4,0,4,1906,1,1904,10.5,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,83,85
1814,2102087,1,0,0,30,8,1929,1,0,21.08,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,60,1989
1815,2102095,2,0,9,20,8,1927,1,1926,13.49,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,62,63
1816,2102129,3,65,8,45,10,1941,1,1940,64.64,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,48,49
1817,2102178,2,0,7,0,4,1916,1,1904,39.8,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,73,85
1818,2102186,2,0,5,0,5,1932,1,1927,0.0,13.65,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,57,62
1819,2102228,2,60,9,0,9,1926,1,1921,1.89,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,63,68
1820,2102251,4,40,4,40,5,1945,1,1943,0.0,2.41,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,44,46
1821,2102277,4,40,11,20,9,1942,1,1941,39.78,73.12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,47,48
1822,2102285,1,0,0,0,5,1908,1,0,25.99,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,81,1989
1823,2102293,2,0,8,0,8,1940,1,1937,5.37,12.51,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,49,52
1824,2102343,3,40,8,0,7,1928,1,1931,18.63,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,61,58
1825,2102350,1,0,0,40,6,1932,1,0,15.29,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57,1989
1826,2102400,2,0,6,0,9,1917,1,1915,0.0,4.98,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,72,74
1827,2102442,3,60,5,30,5,1941,1,1937,2.07,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,48,52
1828,2102459,2,30,8,40,7,1928,1,1923,0.91,2.46,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,61,66
1829,2102467,4,45,8,0,5,1957,1,1957,109.98,447.849999999998,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,32,32
1830,2102483,5,45,8,20,9,1950,1,1947,19.62,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,39,42
1831,2102525,2,40,8,0,6,1935,1,1927,0.99,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,54,62
1832,2102665,3,42,9,35,8,1960,1,1958,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,29,31
1833,2102673,2,40,8,0,3,1926,1,1925,21.0,51.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,63,64
1834,2102715,3,42,5,18,8,1952,1,1950,125.75,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,37,39
1835,2102780,2,40,5,44,6,1943,1,1947,0.0,1.15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,46,42
1836,2102830,5,45,9,40,9,1951,1,1948,22.13,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,38,41
1837,2102913,6,50,8,30,5,1947,1,1944,4.41,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,42,45
1838,2102962,1,0,0,0,7,1925,1,0,2.46,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,64,1989
1839,2102970,4,50,9,40,6,1949,1,1946,0.0,33.83,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,40,43
1840,2102988,2,0,7,0,5,1911,1,1930,5.16,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,78,59
1841,2103077,2,20,6,0,6,1910,1,1908,0.0,1.33,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,79,81
1842,2103150,1,0,0,40,9,1927,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,62,1989
1843,2103200,4,50,7,0,5,1938,1,1934,2.55,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,51,55
1844,2103218,2,0,0,0,7,1913,1,0,58.27,77.9100000000001,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76,1989
1845,2103234,3,40,8,35,7,1959,1,1961,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,30,28
1846,2103242,3,60,8,40,5,1951,1,1940,31.84,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,38,49
1847,2103291,2,40,6,40,7,1937,1,1930,99.38,262.64,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,52,59
1848,2103309,4,55,8,22,8,1953,1,1952,40.2,89.64,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,36,37
1849,2103325,2,40,8,32,8,1937,1,1930,29.17,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,52,59
1850,2103358,3,40,9,0,5,1912,1,1941,5.2,16.02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,77,48
1851,2103382,2,40,11,40,10,1941,1,1939,2.97,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,48,50
1852,2103390,3,50,7,40,9,1958,1,1954,94.28,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,31,35
1853,2103424,2,0,9,0,9,1917,1,1915,1.43,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,72,74
1854,2103614,2,0,5,0,5,1918,1,1914,4.53,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,71,75
1855,2103721,2,34,11,0,8,1915,1,1912,22.88,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,74,77
1856,2103887,3,40,6,0,6,1951,1,1951,103.65,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,38,38
1857,2103929,1,10,4,0,0,0,0,1911,0.69,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1989,78
1858,2103978,3,40,4,0,7,1945,1,1933,0.0,5.02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,44,56
1859,2103994,5,50,8,0,9,1944,1,1942,26.7,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,45,47
1860,2104034,2,0,4,0,4,1935,1,1932,8.65,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,54,57
1861,2104067,4,50,8,0,8,1948,1,1949,7.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,41,40
1862,2104091,1,0,0,40,8,1923,1,0,60.49,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,66,1989
1863,2104166,2,40,6,0,5,1916,1,1918,4.76,38.04,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,73,71
1864,2104174,1,0,0,0,7,1913,1,0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76,1989
1865,2104182,1,0,0,40,5,1942,1,0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,47,1989
1866,2104190,1,0,0,45,10,1953,1,0,2.64,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,1989
1867,2104273,6,40,9,24,7,1950,1,1947,39.28,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,39,42
1868,2104406,3,16,5,29,8,1934,1,1930,17.5,70.38,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,55,59
1869,2104422,4,40,8,40,8,1952,1,1946,81.81,223.880000000001,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,37,43
1870,2104547,2,45,9,14,8,1927,1,1924,74.0700000000001,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,62,65
1871,2104554,5,50,11,0,9,1941,1,1922,43.36,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,48,67
1872,2104612,3,40,6,40,3,1945,1,1932,27.69,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,44,57
1873,2104620,2,45,9,40,9,1923,1,1922,34.36,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,66,67
1874,2104646,1,0,0,0,6,1920,1,0,0.0,1.34,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,69,1989
1875,2104661,1,0,0,40,9,1951,1,0,8.57,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,38,1989
1876,2104695,4,40,4,40,5,1943,1,1934,31.02,48.65,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,46,55
1877,2104703,2,0,8,0,8,1915,1,1915,116.78,118.68,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,74,74
1878,2104869,2,48,3,0,5,1930,1,1927,178.85,292.890000000001,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,59,62
1879,2104885,2,40,5,0,5,1934,1,1932,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,55,57
1880,2104950,5,0,8,20,9,1931,1,1921,111.12,179.580000000001,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,58,68
1881,2105122,1,0,0,40,10,1956,1,0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,33,1989
1882,2105148,2,45,9,0,5,1930,1,1927,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,59,62
1883,2105155,3,0,0,24,8,1926,1,0,106.8,205.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,63,1989
1884,2105163,1,43,8,0,0,0,0,1960,2.94,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1989,29
1885,2105239,1,0,0,0,3,1917,1,0,15.84,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,1989
1886,2105254,5,45,9,0,8,1951,1,1947,48.9,149.04,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,38,42
1887,2105296,4,40,8,32,10,1950,1,1945,9.51,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,39,44
1888,2105320,2,0,6,0,7,1925,1,1927,11.9,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,64,62
1889,2105346,1,0,0,0,7,1917,1,0,22.49,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,1989
1890,2105361,3,45,8,20,5,1957,1,1955,103.08,224.589999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,32,34
1891,2105395,2,0,2,0,4,1930,1,1923,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,59,66
1892,2105403,4,40,8,20,7,1948,1,1944,27.31,52.2600000000001,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,41,45
1893,2105486,4,0,11,0,0,0,0,1919,2.37,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1989,70
1894,2105502,4,40,8,30,8,1950,1,1950,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,39,39
1895,2105528,1,0,0,40,8,1959,1,0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,30,1989
1896,2105536,2,0,0,50,5,1946,1,0,1.78,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,43,1989
1897,2105551,2,0,8,0,8,1921,1,1918,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,68,71
1898,2105692,2,0,0,0,6,1911,1,0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,78,1989
1899,2105700,2,50,8,50,8,1933,1,1928,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,56,61
1900,2105734,4,60,5,0,7,1962,1,1961,35.07,27.72,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,27,28
1901,2105759,3,44,5,40,6,1936,1,1934,84.4800000000001,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,53,55
1902,2105783,2,0,8,35,5,1946,1,1944,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,43,45
1903,2105791,5,8,4,25,6,1926,1,1922,5.52,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,63,67
1904,2105817,1,0,8,0,0,0,0,1905,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1989,84
1905,2105916,1,0,0,45,9,1936,1,0,1.04,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53,1989
1906,2105924,1,0,0,40,11,1939,1,0,3.87,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,50,1989
1907,2105932,4,78,8,0,8,1944,1,1944,9.04,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,45,45
1908,2105973,4,50,6,10,6,1959,1,1957,0.0,19.9,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,30,32
1909,2106021,3,0,0,40,7,1948,1,0,33.28,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,41,1989
1910,2106047,3,0,0,40,9,1959,1,0,28.63,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30,1989
1911,2106112,2,0,5,0,7,1918,1,1913,5.28,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,71,76
1912,2106187,2,0,8,30,3,1928,1,1923,5.78,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,61,66
1913,2106286,4,40,6,40,6,1949,1,1945,25.1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,40,44
1914,2106294,2,0,5,0,5,1921,1,1918,4.52,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,68,71
1915,2106310,4,45,9,0,9,1945,1,1952,2.97,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,44,37
1916,2106351,2,52,8,48,9,1955,1,1940,28.14,50.49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,34,49
1917,2106385,2,0,11,0,9,1915,1,1912,1.65,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,74,77
1918,2106401,2,0,0,43,8,1946,1,0,42.23,65.79,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,43,1989
1919,2106567,2,0,5,20,8,1938,1,1939,30.92,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,51,50
1920,2106625,3,40,8,0,8,1930,1,1929,9.96,18.68,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,59,60
1921,2106682,2,35,5,20,8,1937,1,1967,0.0,4.97,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,52,22
1922,2106690,3,60,5,60,5,1947,1,1947,0.69,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,42,42
1923,2106724,1,0,0,0,3,1914,1,0,101.88,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,75,1989
1924,2106799,5,40,8,40,5,1945,1,1940,45.48,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,44,49
1925,2106815,2,40,11,40,10,1913,1,1908,0.65,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,76,81
1926,2106823,1,0,0,40,7,1954,1,0,2.94,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35,1989
1927,2106831,2,0,2,30,5,1930,1,1929,1.63,3.99,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,59,60
1928,2106856,4,40,6,30,5,1940,1,1940,25.87,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,49,49
1929,2106880,2,0,6,0,7,1911,1,1911,0.0,2.46,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,78,78
1930,2107011,2,40,8,0,4,1924,1,1925,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,65,64
1931,2107094,4,40,5,35,8,1948,1,1947,83.58,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,41,42
1932,2107102,2,40,11,40,11,1934,1,1929,454.719999999999,707.849999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,55,60
1933,2107151,4,54,4,0,4,1942,1,1940,4.43,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,47,49
1934,2107185,4,35,5,15,8,1940,1,1938,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,49,51
1935,2107193,1,0,4,0,0,0,0,1929,29.25,85.68,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1989,60
1936,2107243,3,44,5,0,5,1931,1,1934,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,58,55
1937,2107250,2,0,0,0,4,1924,1,0,2.68,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,65,1989
1938,2107268,2,0,7,0,7,1915,1,1910,11.4,14.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,74,79
1939,2107284,3,0,0,40,9,1946,1,0,72.92,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,1989
1940,2107300,4,40,5,0,5,1961,1,1959,22.88,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,28,30
1941,2107359,1,0,0,0,2,1905,1,0,20.04,30.21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84,1989
